url,page_type,title,search_intent,cluster,http_status_production,canonical,robots,in_sitemap,in_hub,in_feed,internal_links_in,editorial_status,human_approval,traffic,backlinks,cta,commercial_service,similarity_notes,disposition,journey,notes,path
/conteudos/prorrogacao-prazo-obra-publica-documentos/,conteudo,Prorrogação de prazo: documentos que não podem faltar,Prorrogação de prazo: documentos que não podem faltar,atrasos-prorrogacao-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/prorrogacao-prazo-obra-publica-documentos/,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",True,True,False,,,,NO_DATA,NO_DATA,,contract-defense,,KEEP_AND_IMPROVE,contrato,indexable library page,conteudos/prorrogacao-prazo-obra-publica-documentos/index.html
/conteudos/prova-custos-adicionais-obra-publica/,conteudo,Como provar custos adicionais sem depender apenas de notas fiscais,Como provar custos adicionais sem depender apenas de notas fiscais,acompanhamento-contratos-obras,UNVERIFIED,https://confenge.com.br/conteudos/prova-custos-adicionais-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/prova-custos-adicionais-obra-publica/index.html
/conteudos/prova-de-medicao-diario-de-obra-fotos/,conteudo,Fotos e diário de obra bastam para provar uma medição?,Fotos e diário de obra bastam para provar uma medição?,medicoes-glosas-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/prova-de-medicao-diario-de-obra-fotos/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/prova-de-medicao-diario-de-obra-fotos/index.html
/conteudos/quantitativo-insuficiente-planilha-obra-publica/,conteudo,Quantitativo insuficiente na planilha: quando cabe aditivo?,Quantitativo insuficiente na planilha: quando cabe aditivo?,aditivos-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/quantitativo-insuficiente-planilha-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/quantitativo-insuficiente-planilha-obra-publica/index.html
/conteudos/reajuste-repactuacao-reequilibrio-diferenca/,conteudo,"Reajuste, repactuação e reequilíbrio: qual se aplica à obra pública?","Reajuste, repactuação e reequilíbrio: qual se aplica à obra pública?",reequilibrio-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reajuste-repactuacao-reequilibrio-diferenca/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reajuste-repactuacao-reequilibrio-diferenca/index.html
/conteudos/recuperar-contrato-obra-publica-problematico/,conteudo,Plano de 30 dias para recuperar o controle de um contrato público problemático,Plano de 30 dias para recuperar o controle de um contrato público problemático,acompanhamento-contratos-obras,UNVERIFIED,https://confenge.com.br/conteudos/recuperar-contrato-obra-publica-problematico/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/recuperar-contrato-obra-publica-problematico/index.html
/conteudos/recurso-inabilitacao-tecnica-licitacao/,conteudo,Inabilitação técnica: como decidir entre recurso e correção da estratégia,Inabilitação técnica: como decidir entre recurso e correção da estratégia,diagnostico-pre-licitacao,UNVERIFIED,https://confenge.com.br/conteudos/recurso-inabilitacao-tecnica-licitacao/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,bid-room,,RETAIN_NOINDEX,edital,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/recurso-inabilitacao-tecnica-licitacao/index.html
/conteudos/reequilibrio-antes-da-prorrogacao-contrato/,conteudo,Pedido de reequilíbrio deve ser feito antes da prorrogação?,Pedido de reequilíbrio deve ser feito antes da prorrogação?,reequilibrio-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reequilibrio-antes-da-prorrogacao-contrato/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reequilibrio-antes-da-prorrogacao-contrato/index.html
/conteudos/reequilibrio-apos-fim-do-contrato/,conteudo,É possível reconhecer reequilíbrio depois do fim do contrato?,É possível reconhecer reequilíbrio depois do fim do contrato?,reequilibrio-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reequilibrio-apos-fim-do-contrato/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reequilibrio-apos-fim-do-contrato/index.html
/conteudos/reequilibrio-economico-financeiro-obra-publica/,conteudo,Contrato de obra pública virou prejuízo: quando cabe reequilíbrio?,Contrato de obra pública virou prejuízo: quando cabe reequilíbrio?,reequilibrio-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reequilibrio-economico-financeiro-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reequilibrio-economico-financeiro-obra-publica/index.html
/conteudos/reequilibrio-empreitada-preco-global/,conteudo,Reequilíbrio em empreitada global: o preço fechado elimina o direito?,Reequilíbrio em empreitada global: o preço fechado elimina o direito?,reequilibrio-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reequilibrio-empreitada-preco-global/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reequilibrio-empreitada-preco-global/index.html
/conteudos/registro-contemporaneo-pleito-obra/,conteudo,Registro contemporâneo: por que documento criado depois vale menos,Registro contemporâneo: por que documento criado depois vale menos,acompanhamento-contratos-obras,UNVERIFIED,https://confenge.com.br/conteudos/registro-contemporaneo-pleito-obra/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/registro-contemporaneo-pleito-obra/index.html
/conteudos/reprogramacao-cronograma-obra-publica/,conteudo,Reprogramação do cronograma: como evitar assumir atraso alheio,Reprogramação do cronograma: como evitar assumir atraso alheio,atrasos-prorrogacao-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/reprogramacao-cronograma-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/reprogramacao-cronograma-obra-publica/index.html
/conteudos/rescisao-unilateral-contrato-obra-publica/,conteudo,Rescisão unilateral da obra pública: como reagir antes que seja tarde,Rescisão unilateral da obra pública: como reagir antes que seja tarde,defesa-tecnica-contratos-publicos,UNVERIFIED,https://confenge.com.br/conteudos/rescisao-unilateral-contrato-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/rescisao-unilateral-contrato-obra-publica/index.html
/conteudos/resposta-notificacao-atraso-obra-publica/,conteudo,Notificação por atraso: como montar a resposta,Notificação por atraso: como montar a resposta,defesa-tecnica-contratos-publicos,UNVERIFIED,https://confenge.com.br/conteudos/resposta-notificacao-atraso-obra-publica/,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",True,True,False,,,,NO_DATA,NO_DATA,,contract-defense,,KEEP_AND_IMPROVE,contrato,indexable library page,conteudos/resposta-notificacao-atraso-obra-publica/index.html
/conteudos/seguro-garantia-execucao-contrato-publico/,conteudo,Seguro-garantia pode ser acionado antes do fim da defesa?,Seguro-garantia pode ser acionado antes do fim da defesa?,defesa-tecnica-contratos-publicos,UNVERIFIED,https://confenge.com.br/conteudos/seguro-garantia-execucao-contrato-publico/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/seguro-garantia-execucao-contrato-publico/index.html
/conteudos/servico-executado-sem-projeto-aprovado/,conteudo,Serviço executado sem projeto aprovado pode entrar na medição?,Serviço executado sem projeto aprovado pode entrar na medição?,medicoes-glosas-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/servico-executado-sem-projeto-aprovado/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/servico-executado-sem-projeto-aprovado/index.html
/conteudos/servico-executado-sem-termo-aditivo/,conteudo,A construtora executou sem termo aditivo: ainda é possível receber?,A construtora executou sem termo aditivo: ainda é possível receber?,aditivos-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/servico-executado-sem-termo-aditivo/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/servico-executado-sem-termo-aditivo/index.html
/conteudos/servico-nao-previsto-na-planilha-obra-publica/,conteudo,Serviço não previsto na planilha da obra pública: quem deve pagar?,Serviço não previsto na planilha da obra pública: quem deve pagar?,aditivos-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/servico-nao-previsto-na-planilha-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/servico-nao-previsto-na-planilha-obra-publica/index.html
/conteudos/sinapi-desonerado-nao-desonerado/,conteudo,SINAPI desonerado ou não desonerado: qual usar?,SINAPI desonerado ou não desonerado: qual usar?,auditoria-orcamento-licitacao,UNVERIFIED,https://confenge.com.br/conteudos/sinapi-desonerado-nao-desonerado/,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",True,True,False,,,,NO_DATA,NO_DATA,,bid-room,,KEEP_AND_IMPROVE,edital,indexable library page,conteudos/sinapi-desonerado-nao-desonerado/index.html
/conteudos/sinapi-ou-sicro-obra-publica/,conteudo,SINAPI ou SICRO: qual referência vale em cada serviço?,SINAPI ou SICRO: qual referência vale em cada serviço?,auditoria-orcamento-licitacao,UNVERIFIED,https://confenge.com.br/conteudos/sinapi-ou-sicro-obra-publica/,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",True,True,False,,,,NO_DATA,NO_DATA,,bid-room,,KEEP_AND_IMPROVE,edital,indexable library page,conteudos/sinapi-ou-sicro-obra-publica/index.html
/conteudos/subcontratacao-obra-publica-autorizacao/,conteudo,Subcontratação sem autorização: quando vira risco de sanção,Subcontratação sem autorização: quando vira risco de sanção,defesa-tecnica-contratos-publicos,UNVERIFIED,https://confenge.com.br/conteudos/subcontratacao-obra-publica-autorizacao/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/subcontratacao-obra-publica-autorizacao/index.html
/conteudos/suspensao-execucao-contrato-publico-contratado/,conteudo,Quando a construtora pode suspender a execução do contrato público?,Quando a construtora pode suspender a execução do contrato público?,atrasos-prorrogacao-obras-publicas,UNVERIFIED,https://confenge.com.br/conteudos/suspensao-execucao-contrato-publico-contratado/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/suspensao-execucao-contrato-publico-contratado/index.html
/conteudos/tributos-bdi-obra-publica/,conteudo,Tributos no BDI: os erros que fazem a construtora pagar para trabalhar,Tributos no BDI: os erros que fazem a construtora pagar para trabalhar,auditoria-orcamento-licitacao,UNVERIFIED,https://confenge.com.br/conteudos/tributos-bdi-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,bid-room,,RETAIN_NOINDEX,edital,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/tributos-bdi-obra-publica/index.html
/conteudos/troca-responsavel-tecnico-contrato-publico/,conteudo,Troca de responsável técnico durante a obra: como evitar penalidades,Troca de responsável técnico durante a obra: como evitar penalidades,defesa-tecnica-contratos-publicos,UNVERIFIED,https://confenge.com.br/conteudos/troca-responsavel-tecnico-contrato-publico/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,contract-defense,,RETAIN_NOINDEX,contrato,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/troca-responsavel-tecnico-contrato-publico/index.html
/conteudos/visita-tecnica-licitacao-obra-publica/,conteudo,Visita técnica facultativa: renunciar pode virar problema depois?,Visita técnica facultativa: renunciar pode virar problema depois?,diagnostico-pre-licitacao,UNVERIFIED,https://confenge.com.br/conteudos/visita-tecnica-licitacao-obra-publica/,"noindex,follow",False,False,False,,,,NO_DATA,NO_DATA,,bid-room,,RETAIN_NOINDEX,edital,noindex; excluded from hub/sitemap/feed after remediation; machine residue allowed offline until rewrite wave,conteudos/visita-tecnica-licitacao-obra-publica/index.html
/guias-contratos-obras/checklist-pedido-aditivo/,editorial,Checklist de pedido de aditivo em obra pública,checklist aditivo obra,checklist pedido aditivo obra,UNVERIFIED,https://confenge.com.br/guias-contratos-obras/checklist-pedido-aditivo/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Validar o dossiê de aditivo com a CONFENGE,,,KEEP_AND_IMPROVE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/guias-contratos-obras/documentos-pedido-reequilibrio/,editorial,Documentos para pedido de reequilíbrio em obra pública,documentos reequilibrio obra,documentos reequilíbrio obra,UNVERIFIED,https://confenge.com.br/guias-contratos-obras/documentos-pedido-reequilibrio/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Revisar o dossiê de reequilíbrio,,,KEEP_AND_IMPROVE,pagamento,Wave 1 — approval path is Tiago-only (PR #10),
/guias-contratos-obras/contestar-glosa-medicao/,editorial,Documentos para contestar glosa de medição em obra pública,contestar glosa medicao,contestar glosa medição,UNVERIFIED,https://confenge.com.br/guias-contratos-obras/contestar-glosa-medicao/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Organizar a contestação da glosa e a parcela incontroversa,,,KEEP_AND_IMPROVE,medicao,Wave 1 — approval path is Tiago-only (PR #10),
/guias-contratos-obras/responder-notificacao-atraso/,editorial,Como responder notificação por atraso em obra pública,resposta notificacao atraso obra,responder notificação atraso obra,UNVERIFIED,https://confenge.com.br/guias-contratos-obras/responder-notificacao-atraso/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Estruturar a resposta à notificação de atraso,,,KEEP_AND_IMPROVE,prazo,Wave 1 — approval path is Tiago-only (PR #10),
/jurisprudencia-contratos-obras/tcu-sumula-260-art-obras/,editorial,"Súmula TCU 260: ART em projeto, fiscalização e execução de obras",sumula tcu 260 ART,súmula TCU 260 ART obras,UNVERIFIED,https://confenge.com.br/jurisprudencia-contratos-obras/tcu-sumula-260-art-obras/,"noindex,follow",False,False,False,,REJECTED,REJECTED,NO_DATA,NO_DATA,Revisar o pacote de ARTs e responsabilidades do contrato,,,BLOCKED_MISSING_EVIDENCE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/art-124-alteracao-contratual-obra/,editorial,Art. 124 da Lei 14.133: quando o aditivo de obra é unilateral ou por acordo,art. 124 aditivo obra,aditivo alteração contratual obra,UNVERIFIED,https://confenge.com.br/lei-14133-obras/art-124-alteracao-contratual-obra/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Avaliar se esta alteração exige aditivo unilateral ou acordo,,,KEEP_AND_IMPROVE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/atraso-imputavel-administracao/,editorial,Atraso imputável à Administração na Lei 14.133: prova e efeitos na obra,atraso imputavel administracao,atraso administração obra pública,UNVERIFIED,https://confenge.com.br/lei-14133-obras/atraso-imputavel-administracao/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Organizar a prova do atraso e o pedido de prazo/custo,,,KEEP_AND_IMPROVE,prazo,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/preco-item-novo-desconto-proposta/,editorial,Item novo no aditivo: como formar preço e preservar o desconto da proposta,item novo aditivo desconto,item novo desconto proposta aditivo,UNVERIFIED,https://confenge.com.br/lei-14133-obras/preco-item-novo-desconto-proposta/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Revisar a formação de preço do item novo,,,KEEP_AND_IMPROVE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/limite-25-50-aditivo-obra/,editorial,Limite de 25% e 50% no art. 125: o que conta no aditivo de obra,limite aditivo 25 50,limite 25% 50% aditivo obra,UNVERIFIED,https://confenge.com.br/lei-14133-obras/limite-25-50-aditivo-obra/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Validar o saldo percentual do meu contrato,,,KEEP_AND_IMPROVE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/parcela-incontroversa-medicao-pagamento/,editorial,Parcela incontroversa na medição: o que a Lei 14.133 manda pagar,parcela incontroversa medicao,parcela incontroversa medição pagamento,UNVERIFIED,https://confenge.com.br/lei-14133-obras/parcela-incontroversa-medicao-pagamento/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Separar o incontroverso da glosa no meu contrato,,,KEEP_AND_IMPROVE,medicao,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/reequilibrio-reajuste-repactuacao/,editorial,"Reequilíbrio, reajuste e repactuação na Lei 14.133: qual caminho na obra",reequilibrio reajuste repactuacao,reequilíbrio reajuste repactuação obra,UNVERIFIED,https://confenge.com.br/lei-14133-obras/reequilibrio-reajuste-repactuacao/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Enquadrar o pedido certo para o meu descompasso de custo,,,KEEP_AND_IMPROVE,pagamento,Wave 1 — approval path is Tiago-only (PR #10),
/lei-14133-obras/servico-executado-sem-termo-aditivo/,editorial,"Serviço executado sem termo aditivo: risco, prova e enquadramento na 14.133",servico sem termo aditivo,serviço executado sem termo aditivo,UNVERIFIED,https://confenge.com.br/lei-14133-obras/servico-executado-sem-termo-aditivo/,"index,follow",True,False,False,,INDEXABLE,HUMAN_APPROVED (registry on branch; do not auto-extend),NO_DATA,NO_DATA,Montar a regularização documental do serviço extra,,,KEEP_AND_IMPROVE,contrato,Wave 1 — approval path is Tiago-only (PR #10),
/vision/,legacy,Legacy /vision,Legacy /vision,,UNVERIFIED,https://confenge.com.br/vision,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/nexgen/,legacy,Legacy /nexgen,Legacy /nexgen,,UNVERIFIED,https://confenge.com.br/nexgen,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/avcbclcb/,legacy,Legacy /avcbclcb,Legacy /avcbclcb,,UNVERIFIED,https://confenge.com.br/avcbclcb,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/avaliacoes/,legacy,Legacy /avaliacoes,Legacy /avaliacoes,,UNVERIFIED,https://confenge.com.br/avaliacoes,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/ia/,legacy,Legacy /ia,Legacy /ia,,UNVERIFIED,https://confenge.com.br/ia,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/automacao/,legacy,Legacy /automacao,Legacy /automacao,,UNVERIFIED,https://confenge.com.br/automacao,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,RETIRE_410,,expected 410 per _redirects; production proof separate,
/blog/,legacy,Legacy /blog,Legacy /blog,,UNVERIFIED,https://confenge.com.br/blog,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,REDIRECT_301,,expected 301 per _redirects; production proof separate,
/servicos/,legacy,Legacy /servicos,Legacy /servicos,,UNVERIFIED,https://confenge.com.br/servicos,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,REDIRECT_301,,expected 301 per _redirects; production proof separate,
/contato/,legacy,Legacy /contato,Legacy /contato,,UNVERIFIED,https://confenge.com.br/contato,n/a,False,False,False,,,,NO_DATA,NO_DATA,,,,REDIRECT_301,,expected 301 per _redirects; production proof separate,
